date,close,high,low,open,volume,ret
2018-07-19,1222.400024,1228.0,1211.699951,1227.199951,33,-0.0031803187182291
2018-07-20,1229.5,1229.5,1229.5,1229.5,0,0.00580822632575462
2018-07-23,1224.0,1224.0,1222.0,1222.0,1,-0.00447336315575442
2018-07-24,1223.900024,1223.900024,1223.900024,1223.900024,0,-8.16797385621015e-05
2018-07-25,1231.400024,1231.400024,1231.400024,1231.400024,0,0.00612795150986933
2018-07-26,1225.300049,1227.800049,1225.300049,1227.800049,1,-0.00495369082435559
2018-07-27,1222.599976,1222.599976,1222.599976,1222.599976,254428,-0.00220360147884069
2018-07-30,1221.300049,1223.900024,1218.099976,1222.5,62239,-0.00106324801694579
2018-07-31,1223.699951,1228.099976,1213.0,1220.400024,2722,0.00196503881414323
2018-08-01,1217.900024,1223.699951,1214.400024,1222.900024,1026,-0.00473966432315398
2018-08-02,1210.599976,1219.300049,1205.800049,1214.699951,411,-0.0059939632614705
2018-08-03,1214.199951,1218.599976,1205.099976,1206.5,784,0.00297371144173897
2018-08-06,1208.599976,1214.400024,1206.599976,1214.400024,297,-0.00461206986163032
2018-08-07,1209.599976,1214.800049,1207.800049,1207.800049,715,0.000827403623909984
2018-08-08,1212.599976,1215.199951,1205.900024,1212.0,209,0.00248015877936814
2018-08-09,1211.900024,1215.300049,1211.599976,1214.5,44,-0.000577232404629369
2018-08-10,1211.099976,1216.400024,1205.599976,1212.5,75,-0.000660160066141002
2018-08-13,1191.300049,1207.400024,1191.300049,1207.0,78,-0.016348713890157
2018-08-14,1193.0,1197.5,1192.800049,1193.099976,92,0.00142697131711444
2018-08-15,1177.5,1188.099976,1174.599976,1187.800049,71,-0.0129924559932942
2018-08-16,1176.199951,1180.199951,1161.400024,1173.199951,123,-0.00110407558386405
2018-08-17,1176.5,1181.199951,1174.699951,1174.699951,66,0.000255100333701686
2018-08-20,1186.800049,1190.0,1184.400024,1184.800049,68,0.00875482277943052
2018-08-21,1192.599976,1192.599976,1189.800049,1189.800049,22,0.00488702962633591
2018-08-22,1196.300049,1196.300049,1194.699951,1194.699951,17,0.00310252647531506
2018-08-23,1187.0,1190.300049,1184.900024,1189.300049,95,-0.00777401038123671
2018-08-24,1206.300049,1208.0,1185.300049,1185.300049,12,0.0162595189553496
2018-08-27,1209.0,1211.400024,1205.199951,1210.300049,154,0.00223820848074929
2018-08-28,1207.400024,1217.0,1202.300049,1209.699951,136,-0.00132338792390407
2018-08-29,1204.5,1205.199951,1202.400024,1205.199951,817,-0.00240187505578515
2018-08-30,1197.699951,1205.599976,1196.0,1205.400024,493,-0.00564553673723533
2018-08-31,1200.300049,1208.199951,1199.099976,1207.099976,191,0.00217090933153075
2018-09-04,1192.699951,1193.800049,1189.900024,1193.800049,26,-0.00633183178350427
2018-09-05,1194.900024,1196.0,1192.5,1192.5,21,0.00184461565388294
2018-09-06,1197.900024,1202.0,1197.900024,1202.0,7,0.00251067029855556
2018-09-07,1193.599976,1198.300049,1193.099976,1198.300049,29,-0.00358965515806686
2018-09-10,1193.0,1193.0,1193.0,1193.0,11,-0.000502660868015981
2018-09-11,1195.400024,1196.300049,1190.400024,1190.400024,21,0.00201175523889363
2018-09-12,1204.699951,1205.0,1204.699951,1205.0,37,0.00777976142988601
2018-09-13,1202.0,1203.400024,1200.0,1203.400024,22,-0.00224118129809736
2018-09-14,1195.0,1195.0,1195.0,1195.0,1,-0.00582362728785357
2018-09-17,1199.699951,1199.699951,1199.699951,1199.699951,0,0.00393301338912133
2018-09-18,1196.800049,1198.699951,1196.800049,1198.699951,2,-0.00241718939605096
2018-09-19,1202.199951,1202.199951,1202.199951,1202.199951,0,0.00451195001580418
2018-09-20,1206.199951,1206.199951,1206.199951,1206.199951,0,0.00332723354103681
2018-09-21,1196.199951,1196.199951,1196.199951,1196.199951,0,-0.00829049942483373
2018-09-24,1199.300049,1199.300049,1199.300049,1199.300049,0,0.0025916219085349
2018-09-25,1200.0,1202.800049,1200.0,1202.099976,21,0.000583632928710109
2018-09-26,1194.0,1194.0,1194.0,1194.0,17857,-0.005
2018-09-27,1182.300049,1197.300049,1180.5,1194.599976,4947,-0.00979895393634844
2018-09-28,1191.5,1191.900024,1180.0,1181.699951,404,0.0077814011830426
2018-10-01,1187.099976,1191.599976,1185.800049,1191.599976,180,-0.00369284431389005
2018-10-02,1202.400024,1206.0,1190.300049,1193.0,451,0.0128885926285285
2018-10-03,1198.300049,1202.599976,1196.599976,1202.599976,76,-0.00340982611291107
2018-10-04,1197.199951,1204.599976,1197.199951,1199.300049,496,-0.000918048865071741
2018-10-05,1201.199951,1205.300049,1196.900024,1197.099976,34,0.00334112943845244
2018-10-08,1184.400024,1201.0,1183.699951,1201.0,250,-0.0139859537839758
2018-10-09,1187.199951,1189.099976,1185.599976,1185.599976,9,0.00236400451136776
2018-10-10,1189.300049,1192.0,1189.300049,1189.300049,1078,0.00176895054470894
2018-10-11,1223.5,1224.599976,1196.300049,1198.099976,126,0.0287563689489094
2018-10-12,1218.099976,1221.599976,1216.0,1221.599976,122,-0.00441358724969354
2018-10-15,1226.400024,1232.300049,1222.400024,1222.400024,136,0.00681393002506714
2018-10-16,1227.300049,1230.5,1227.099976,1227.099976,426,0.000733875556414576
2018-10-17,1223.699951,1225.900024,1223.699951,1225.900024,1,-0.00293334788255994
2018-10-18,1226.5,1226.5,1226.5,1226.5,165,0.00228818265270969
2018-10-19,1225.300049,1225.300049,1225.300049,1225.300049,55,-0.000978353852425617
2018-10-22,1221.199951,1224.5,1219.599976,1224.5,18,-0.00334619916431578
2018-10-23,1233.400024,1237.800049,1224.800049,1224.800049,33,0.00999023377785901
2018-10-24,1227.800049,1231.599976,1227.800049,1231.599976,36,-0.00454027476166163
2018-10-25,1229.099976,1238.599976,1229.099976,1238.599976,7,0.00105874486734114
2018-10-26,1232.5,1234.800049,1232.5,1234.300049,20,0.00276627130940565
2018-10-29,1224.5,1224.5,1224.5,1224.5,214,-0.00649087221095335
2018-10-30,1222.599976,1227.699951,1219.800049,1227.699951,72,-0.00155167333605555
2018-10-31,1212.300049,1216.599976,1212.0,1216.0,121,-0.00842460919531385
2018-11-01,1236.0,1236.0,1215.400024,1215.400024,14,0.0195495752223631
2018-11-02,1230.900024,1233.300049,1230.900024,1233.300049,18,-0.00412619417475724
2018-11-05,1229.800049,1231.5,1226.699951,1230.599976,15,-0.000893634721385039
2018-11-06,1223.800049,1233.800049,1223.800049,1230.699951,4,-0.00487884189375243
2018-11-07,1226.199951,1228.599976,1226.199951,1228.599976,1,0.00196102459871694
2018-11-08,1222.900024,1222.900024,1222.900024,1222.900024,2,-0.00269118180710159
2018-11-09,1206.400024,1207.900024,1206.400024,1207.900024,14,-0.0134925175207945
2018-11-12,1201.300049,1201.599976,1201.300049,1201.599976,1,-0.00422743277399018
2018-11-13,1199.199951,1201.300049,1196.300049,1196.300049,5,-0.00174818772524654
2018-11-14,1207.900024,1207.900024,1207.900024,1207.900024,0,0.00725489772806043
2018-11-15,1212.800049,1212.800049,1212.800049,1212.800049,0,0.00405664782071402
2018-11-16,1220.800049,1223.800049,1216.699951,1216.699951,5,0.00659630580209525
2018-11-19,1223.099976,1223.099976,1223.099976,1223.099976,0,0.00188395061245616
2018-11-20,1219.0,1228.800049,1219.0,1225.300049,12,-0.00335211845347949
2018-11-21,1225.800049,1225.800049,1225.800049,1225.800049,0,0.00557838310090242
2018-11-23,1221.0,1224.800049,1221.0,1224.800049,1,-0.0039158499005737
2018-11-26,1220.199951,1222.0,1220.199951,1220.199951,2,-0.000655240786240796
2018-11-27,1211.199951,1222.0,1211.199951,1221.900024,5,-0.00737584032241945
2018-11-28,1221.400024,1221.400024,1211.5,1211.5,247168,0.00842146087570317
2018-11-29,1224.099976,1228.699951,1220.5,1221.0,55478,0.00221053868261589
2018-11-30,1220.199951,1225.0,1216.099976,1224.099976,2060,-0.0031860347001591
2018-12-03,1233.900024,1234.099976,1221.300049,1222.5,751,0.0112277278726098
2018-12-04,1241.099976,1241.400024,1230.400024,1231.0,474,0.005835117805298
2018-12-06,1238.099976,1244.400024,1234.800049,1237.5,434,-0.00241721058578126
2018-12-07,1246.800049,1249.800049,1237.599976,1238.300049,211,0.00702695514792584
2018-12-10,1243.699951,1249.599976,1241.699951,1249.599976,131,-0.00248644359814254
2018-12-11,1241.900024,1248.699951,1241.5,1245.800049,117,-0.00144723572478456
2018-12-12,1244.400024,1245.599976,1244.099976,1245.300049,84,0.00201304448964246
2018-12-13,1242.699951,1243.5,1241.0,1243.5,194,-0.00136617885503998
2018-12-14,1237.0,1241.699951,1234.099976,1241.699951,33,-0.00458674758570099
2018-12-17,1247.400024,1247.400024,1239.300049,1239.300049,10,0.00840745675020216
2018-12-18,1249.199951,1249.199951,1245.599976,1248.199951,31,0.0014429428935141
2018-12-19,1252.099976,1255.800049,1252.099976,1255.800049,268,0.00232150585475011
2018-12-20,1263.599976,1263.599976,1243.199951,1243.199951,49,0.0091845700985782
2018-12-21,1253.800049,1261.300049,1253.800049,1260.300049,96,-0.00775556124258747
2018-12-24,1267.5,1268.5,1260.300049,1260.300049,27,0.0109267430727307
2018-12-26,1269.199951,1277.400024,1269.199951,1269.300049,63,0.00134118422090723
2018-12-27,1277.300049,1277.300049,1276.699951,1276.699951,480,0.00638205035669737
2018-12-28,1279.900024,1280.099976,1273.5,1273.5,805,0.00203552407442209
2018-12-31,1278.300049,1281.300049,1277.599976,1278.0,19,-0.00125007810766331
2019-01-02,1281.0,1286.0,1277.599976,1286.0,149,0.00211214182625752
2019-01-03,1291.800049,1292.0,1286.699951,1286.800049,10,0.00843095160031226
2019-01-04,1282.699951,1294.199951,1275.300049,1294.199951,34,-0.00704450971885662
2019-01-07,1286.800049,1286.800049,1286.599976,1286.800049,2,0.00319645915383671
2019-01-08,1283.199951,1283.199951,1278.199951,1280.5,54,-0.00279771360188985
2019-01-09,1289.300049,1289.300049,1279.199951,1279.400024,102,0.00475381720147827
2019-01-10,1284.699951,1284.699951,1284.699951,1284.699951,0,-0.00356790337793578
2019-01-11,1287.099976,1291.199951,1286.300049,1291.199951,11,0.00186815995293821
2019-01-14,1289.099976,1293.900024,1289.099976,1292.400024,7,0.0015538808463158
2019-01-15,1286.199951,1292.699951,1286.199951,1290.099976,3,-0.00224965096112906
2019-01-16,1291.599976,1291.599976,1291.599976,1291.599976,2,0.0041984335295624
2019-01-17,1291.0,1292.699951,1288.5,1291.599976,10,-0.000464521532323126
2019-01-18,1281.300049,1281.300049,1281.300049,1281.300049,3,-0.00751351742835016
2019-01-22,1282.5,1283.300049,1282.5,1282.5,7,0.000936510539382596
2019-01-23,1283.099976,1283.900024,1278.699951,1281.699951,14,0.000467817543859717
2019-01-24,1279.099976,1279.099976,1278.5,1279.099976,1,-0.00311744998427155
2019-01-25,1297.400024,1297.400024,1297.400024,1297.400024,0,0.0143069723581952
2019-01-28,1302.400024,1307.099976,1298.400024,1300.800049,54,0.00385386149800171
2019-01-29,1308.199951,1308.199951,1308.199951,1308.199951,213607,0.00445326082088582
2019-01-30,1309.900024,1323.400024,1308.099976,1310.400024,54958,0.00129955134052739
2019-01-31,1319.699951,1325.400024,1316.699951,1320.0,1970,0.00748143126990275
2019-02-01,1316.900024,1320.699951,1315.400024,1320.300049,878,-0.0021216390876414
2019-02-04,1314.300049,1318.099976,1308.300049,1318.099976,675,-0.00197431464243036
2019-02-05,1314.199951,1315.099976,1311.0,1311.099976,362,-7.6160691065974e-05
2019-02-06,1309.5,1313.5,1305.0,1312.5,358,-0.00357628304309687
2019-02-07,1309.400024,1310.400024,1302.199951,1302.900024,203,-7.63466972126814e-05
2019-02-08,1313.699951,1314.0,1307.800049,1309.5,122,0.00328389103496773
2019-02-11,1307.0,1313.400024,1304.699951,1313.400024,119,-0.00510006184814116
2019-02-12,1309.199951,1312.0,1307.599976,1310.0,109,0.00168320657995413
2019-02-13,1310.800049,1316.0,1308.099976,1311.599976,143,0.00122219527947398
2019-02-14,1309.800049,1311.800049,1301.599976,1305.0,858,-0.00076289286132003
2019-02-15,1318.099976,1318.800049,1313.599976,1313.599976,190,0.00633678934913529
2019-02-19,1340.099976,1340.099976,1320.5,1320.900024,390,0.0166906914502516
2019-02-20,1343.300049,1344.0,1338.0,1342.199951,581,0.00238793601769305
2019-02-21,1323.5,1334.900024,1320.900024,1331.300049,414,-0.0147398557863077
2019-02-22,1329.199951,1331.300049,1321.0,1324.199951,718,0.0043067253494522
2019-02-25,1325.900024,1331.599976,1325.599976,1329.199951,185,-0.00248264152998001
2019-02-26,1325.099976,1325.5,1323.300049,1323.300049,939,-0.000603399943825633
2019-02-27,1317.699951,1327.900024,1316.5,1327.699951,604,-0.00558450315751868
2019-02-28,1312.800049,1323.699951,1311.5,1321.099976,141,-0.00371852635820591
2019-03-01,1296.400024,1312.199951,1288.900024,1312.199951,110,-0.0124924012704695
2019-03-04,1284.800049,1287.0,1281.900024,1285.5,28,-0.00894783615030237
2019-03-05,1282.0,1287.0,1282.0,1287.0,114,-0.00217936557690768
2019-03-06,1284.900024,1287.099976,1282.599976,1287.099976,14,0.0022621092043682
2019-03-07,1283.800049,1284.599976,1281.0,1281.0,11,-0.000856078278040462
2019-03-08,1297.0,1297.400024,1291.599976,1292.099976,10,0.010281936825195
2019-03-11,1288.800049,1291.0,1288.800049,1291.0,9,-0.00632224441017737
2019-03-12,1296.300049,1296.300049,1294.699951,1294.699951,1,0.00581936663163485
2019-03-13,1307.5,1307.5,1307.5,1307.5,0,0.00863993718787559
2019-03-14,1293.400024,1293.400024,1293.400024,1293.400024,1,-0.010783920458891
2019-03-15,1301.800049,1304.699951,1300.5,1300.900024,26,0.00649452980062715
2019-03-18,1300.300049,1302.199951,1297.300049,1297.300049,8,-0.00115225068638791
2019-03-19,1305.0,1306.900024,1304.800049,1306.900024,20,0.00361451266852941
2019-03-20,1300.5,1300.699951,1300.5,1300.699951,2,-0.00344827586206897
2019-03-21,1306.099976,1306.099976,1306.099976,1306.099976,0,0.00430601768550565
2019-03-22,1311.599976,1311.599976,1311.599976,1311.599976,0,0.00421100995411083
2019-03-25,1321.900024,1322.900024,1320.699951,1320.699951,19,0.00785304070484383
2019-03-26,1314.300049,1315.599976,1314.300049,1315.599976,1,-0.00574928123308671
2019-03-27,1309.900024,1309.900024,1309.900024,1309.900024,206263,-0.00334780859465666
2019-03-28,1289.800049,1311.099976,1287.699951,1308.400024,87798,-0.0153446634336424
2019-03-29,1293.0,1298.5,1286.099976,1289.599976,1265,0.0024809667223078
2019-04-01,1288.400024,1295.900024,1285.699951,1291.800049,675,-0.00355759938128386
2019-04-02,1290.0,1290.900024,1284.5,1286.300049,525,0.001241831706144
2019-04-03,1289.900024,1293.099976,1287.5,1291.400024,172,-7.75007751937506e-05
2019-04-04,1289.0,1292.599976,1279.5,1290.599976,269,-0.000697747099196899
2019-04-05,1290.400024,1292.0,1283.599976,1292.0,181,0.00108613188518225
2019-04-08,1297.099976,1302.099976,1291.800049,1292.199951,63,0.00519215117435556
2019-04-09,1303.5,1304.900024,1298.5,1298.5,30,0.00493410231934188
2019-04-10,1309.099976,1309.099976,1301.5,1304.0,66,0.00429610740314534
2019-04-11,1288.599976,1307.099976,1288.599976,1307.0,420,-0.0156596137619973
2019-04-12,1290.599976,1293.400024,1289.199951,1293.400024,607,0.00155207204504859
2019-04-15,1286.800049,1287.300049,1282.300049,1284.800049,523,-0.0029443104530168
2019-04-16,1272.599976,1285.199951,1272.199951,1285.199951,643,-0.0110351822033541
2019-04-17,1272.199951,1273.5,1271.599976,1273.5,308,-0.00031433679674997
2019-04-18,1271.900024,1273.599976,1270.099976,1270.800049,27,-0.000235754607413874
2019-04-22,1273.5,1273.5,1273.5,1273.5,147,0.00125794163834381
2019-04-23,1269.300049,1269.800049,1266.0,1266.400024,206,-0.0032979591676483
2019-04-24,1275.5,1275.5,1267.800049,1268.400024,518,0.00488454326058263
2019-04-25,1275.800049,1280.800049,1275.800049,1280.599976,95,0.000235240297922434
2019-04-26,1284.900024,1284.900024,1284.900024,1284.900024,804,0.00713275956301529
2019-04-29,1278.599976,1284.900024,1277.099976,1284.800049,568,-0.00490314256543278
2019-04-30,1282.800049,1283.300049,1280.800049,1281.699951,114,0.00328489995216463
2019-05-01,1281.400024,1283.300049,1278.699951,1278.699951,70,-0.00109138209114612
2019-05-02,1269.699951,1270.800049,1266.599976,1269.199951,63,-0.00913069516221576
2019-05-03,1279.199951,1279.199951,1270.099976,1270.099976,15,0.00748208267041184
2019-05-06,1281.699951,1282.199951,1280.300049,1282.199951,12,0.00195434654140314
2019-05-07,1283.5,1283.5,1280.5,1280.5,8,0.00140442308560251
2019-05-08,1279.400024,1279.400024,1279.400024,1279.400024,5,-0.00319437164004677
2019-05-09,1283.5,1285.0,1278.800049,1278.900024,38,0.00320460835007763
2019-05-10,1285.699951,1286.5,1283.300049,1285.400024,6,0.00171402493182704
2019-05-13,1300.099976,1300.099976,1281.800049,1286.699951,56,0.0112001443173424
2019-05-14,1294.699951,1297.800049,1294.699951,1297.800049,6,-0.00415354595776096
2019-05-15,1296.300049,1296.900024,1296.0,1296.900024,55,0.00123588326296309
2019-05-16,1285.0,1285.400024,1285.0,1285.199951,3,-0.008717155421476
2019-05-17,1274.5,1280.0,1274.5,1280.0,1,-0.0081712062256809
2019-05-20,1276.099976,1276.099976,1276.099976,1276.099976,20,0.00125537544134957
2019-05-21,1272.0,1272.0,1272.0,1272.0,0,-0.00321289560152771
2019-05-22,1273.599976,1273.599976,1273.599976,1273.599976,0,0.00125784276729557
2019-05-23,1284.800049,1284.800049,1284.800049,1284.800049,0,0.00879402733280199
2019-05-24,1283.0,1283.0,1283.0,1283.0,9,-0.00140103434880856
2019-05-28,1276.5,1276.5,1276.5,1276.5,0,-0.00506625097427904
2019-05-29,1280.599976,1280.599976,1280.599976,1280.599976,189694,0.00321188875832346
2019-05-30,1287.099976,1288.300049,1273.900024,1279.400024,55573,0.00507574583930803
2019-05-31,1305.800049,1306.400024,1287.5,1287.699951,2814,0.0145288426297041
2019-06-03,1322.699951,1327.800049,1307.0,1307.0,812,0.0129421820844182
2019-06-04,1323.400024,1328.599976,1320.800049,1324.300049,302,0.000529275743505364
2019-06-05,1328.300049,1343.300049,1326.300049,1328.900024,622,0.00370260307627124
2019-06-06,1337.599976,1338.699951,1326.199951,1330.800049,161,0.00700137518401922
2019-06-07,1341.199951,1347.699951,1329.800049,1333.099976,240,0.00269136891790733
2019-06-10,1324.699951,1336.5,1324.099976,1335.800049,268,-0.0123024161965541
2019-06-11,1326.400024,1328.400024,1319.099976,1328.400024,201,0.0012833645828374
2019-06-12,1331.900024,1334.5,1326.900024,1326.900024,139,0.00414656204801145
2019-06-13,1339.199951,1341.099976,1331.599976,1331.599976,157,0.00548083705117497
2019-06-14,1340.099976,1355.400024,1339.300049,1345.400024,914,0.000672061703204108
2019-06-17,1338.699951,1340.300049,1335.0,1339.0,76,-0.00104471683088803
2019-06-18,1346.599976,1349.300049,1341.599976,1349.300049,29,0.00590126636973332
2019-06-19,1344.599976,1344.599976,1344.0,1344.0,129,-0.00148522206716573
2019-06-20,1392.900024,1392.900024,1379.5,1381.5,76,0.0359214999718251
2019-06-21,1396.199951,1406.0,1390.300049,1406.0,35,0.00236910542260138
2019-06-24,1414.300049,1420.599976,1402.099976,1406.0,125,0.0129638294193006
2019-06-25,1414.900024,1433.300049,1414.900024,1418.099976,105,0.000424220447722057
2019-06-26,1411.599976,1413.300049,1405.800049,1407.199951,1333,-0.00233235419041877
2019-06-27,1408.400024,1410.800049,1399.800049,1407.0,437,-0.00226689717654116
2019-06-28,1409.699951,1422.0,1408.300049,1408.300049,356,0.000922981381602073
2019-07-01,1385.599976,1395.800049,1382.800049,1386.599976,214,-0.0170958188534406
2019-07-02,1404.599976,1418.400024,1390.800049,1391.099976,38,0.0137124713691537
2019-07-03,1417.699951,1434.0,1413.099976,1431.0,46,0.00932648100799915
2019-07-05,1396.699951,1418.300049,1390.199951,1418.300049,20,-0.0148127253479746
2019-07-08,1397.0,1397.0,1393.599976,1395.900024,14,0.000214827099968895
2019-07-09,1397.5,1397.5,1386.199951,1394.5,53,0.000357909806728784
2019-07-10,1410.099976,1410.099976,1409.900024,1409.900024,50,0.00901608300536672
2019-07-11,1404.300049,1424.0,1404.300049,1424.0,6,-0.0041131317627936
2019-07-12,1409.900024,1410.099976,1405.599976,1405.599976,8,0.00398773396325658
2019-07-15,1411.400024,1415.0,1411.400024,1414.400024,25,0.00106390522339628
2019-07-16,1409.199951,1413.699951,1405.0,1413.599976,13,-0.00155878770199025
2019-07-17,1421.300049,1421.300049,1404.599976,1404.599976,6,0.00858650185973486
2019-07-18,1426.099976,1444.199951,1419.5,1422.300049,66,0.00337713841871534
2019-07-19,1425.099976,1442.0,1425.099976,1440.5,22,-0.000701213110461452
2019-07-22,1425.300049,1425.300049,1424.0,1425.300049,1,0.000140392255539634
2019-07-23,1420.099976,1421.300049,1416.300049,1418.599976,5,-0.00364840582419712
2019-07-24,1422.800049,1422.800049,1422.800049,1422.800049,20,0.00190132599509307
2019-07-25,1413.900024,1413.900024,1413.900024,1413.900024,4,-0.00625528865159597
2019-07-26,1418.5,1423.0,1418.5,1422.800049,5,0.00325339551730575
2019-07-29,1419.599976,1419.599976,1419.599976,1419.599976,224267,0.000775450123369659
2019-07-30,1429.699951,1433.900024,1422.099976,1426.300049,73874,0.00711466270129057
2019-07-31,1426.099976,1435.800049,1411.199951,1431.300049,3294,-0.00251799337160363
2019-08-01,1420.900024,1445.199951,1400.900024,1411.300049,2431,-0.00364627451617039
2019-08-02,1445.599976,1448.0,1432.300049,1448.0,1873,0.017383314506862
2019-08-05,1464.599976,1469.699951,1440.400024,1440.400024,1008,0.0131433317068621
2019-08-06,1472.400024,1475.0,1457.699951,1469.699951,460,0.00532571905490742
2019-08-07,1507.300049,1509.900024,1473.199951,1473.5,824,0.0237028147454037
2019-08-08,1497.699951,1508.5,1492.0,1498.400024,367,-0.00636906898952794
2019-08-09,1496.599976,1507.5,1495.599976,1506.199951,74,-0.000734442836340943
2019-08-12,1505.300049,1514.900024,1488.099976,1496.0,257,0.00581322540392715
2019-08-13,1502.199951,1531.400024,1483.699951,1510.400024,672,-0.00205945519104933
2019-08-14,1515.900024,1520.5,1497.0,1500.0,328,0.00912000628869669
2019-08-15,1519.599976,1522.699951,1510.599976,1519.800049,87,0.00244076254464121
2019-08-16,1512.5,1524.599976,1504.699951,1524.599976,1815,-0.00467226645968311
2019-08-19,1500.400024,1507.599976,1492.900024,1507.199951,205,-0.00799998413223135
2019-08-20,1504.599976,1506.099976,1497.5,1497.5,486,0.00279922149614675
2019-08-21,1504.599976,1505.0,1498.800049,1504.900024,350,0.0
2019-08-22,1497.300049,1497.300049,1493.800049,1495.099976,686,-0.00485173941010353
2019-08-23,1526.599976,1527.599976,1493.5,1493.5,983,0.019568507340642
2019-08-26,1526.300049,1543.300049,1524.300049,1543.199951,334,-0.000196467316071813
2019-08-27,1541.0,1542.099976,1528.5,1530.5,166,0.00963110170220549
2019-08-28,1537.800049,1538.099976,1537.800049,1538.099976,2756,-0.00207654185593775
2019-08-29,1526.5,1549.300049,1519.599976,1537.5,704,-0.0073481913382355
2019-08-30,1519.099976,1530.400024,1516.699951,1524.599976,276,-0.0048477065181789
2019-09-03,1545.900024,1547.300049,1521.0,1522.900024,139,0.0176420567595348
2019-09-04,1550.300049,1553.199951,1534.800049,1549.0,46,0.00284625456477761
2019-09-05,1515.400024,1551.099976,1511.099976,1551.0,125,-0.022511787329499
2019-09-06,1506.199951,1526.0,1504.5,1517.300049,54,-0.00607105243123574
2019-09-09,1502.199951,1513.0,1498.0,1509.0,69,-0.00265568990182496
2019-09-10,1490.300049,1498.5,1486.900024,1498.5,23,-0.00792164983901011
2019-09-11,1494.400024,1496.599976,1490.199951,1491.699951,8,0.00275110706917792
2019-09-12,1498.699951,1515.400024,1498.699951,1499.5,27,0.0028773600983294
2019-09-13,1490.900024,1490.900024,1486.900024,1490.900024,1,-0.00520446203711122
2019-09-16,1503.099976,1506.800049,1496.900024,1506.599976,21,0.00818294439842338
2019-09-17,1505.099976,1505.099976,1497.900024,1497.900024,3,0.00133058348209292
2019-09-18,1507.5,1509.400024,1489.300049,1508.900024,8,0.00159459440453813
2019-09-19,1498.400024,1502.400024,1496.099976,1496.099976,10,-0.00603646832504146
2019-09-20,1507.300049,1507.300049,1503.0,1503.0,2,0.00593968556957258
2019-09-23,1523.699951,1523.699951,1515.5,1515.5,5,0.0108803167696307
2019-09-24,1532.099976,1533.0,1515.099976,1515.099976,25,0.0055129128241338
2019-09-25,1504.599976,1527.900024,1504.599976,1527.599976,25,-0.017949220305973
2019-09-26,1507.5,1507.5,1507.5,1507.5,8178,0.00192743855261113
2019-09-27,1499.099976,1506.099976,1485.599976,1504.199951,7827,-0.00557215522388066
2019-09-30,1465.699951,1495.900024,1463.5,1495.900024,1078,-0.0222800517208466
2019-10-01,1482.0,1485.5,1458.300049,1468.699951,219,0.0111209998941999
2019-10-02,1501.0,1503.699951,1474.099976,1476.599976,205,0.0128205128205128
2019-10-03,1507.099976,1518.199951,1496.599976,1497.400024,1213,0.00406394137241839
2019-10-04,1506.199951,1508.699951,1497.099976,1505.599976,233,-0.000597189976997203
2019-10-07,1497.699951,1505.800049,1489.099976,1504.800049,121,-0.00564334104137809
2019-10-08,1497.199951,1506.300049,1489.300049,1489.400024,46,-0.000333845240274022
2019-10-09,1506.099976,1507.699951,1498.400024,1507.699951,120,0.00594444649430792
2019-10-10,1494.800049,1511.199951,1490.599976,1511.199951,78,-0.00750277350777939
2019-10-11,1482.699951,1494.900024,1476.900024,1491.900024,57,-0.00809479368701838
2019-10-14,1491.699951,1493.5,1481.300049,1484.400024,400,0.00607000761949839
2019-10-15,1477.599976,1495.400024,1476.599976,1488.900024,367,-0.00945228629292894
2019-10-16,1488.0,1488.0,1480.0,1482.0,383,0.00703845707155049
2019-10-17,1492.300049,1493.199951,1485.800049,1486.199951,271,0.00288981787634413
2019-10-18,1488.199951,1489.099976,1486.599976,1487.300049,82,-0.00274750242268462
2019-10-21,1482.400024,1489.900024,1481.5,1489.900024,72,-0.0038972767040496
2019-10-22,1481.699951,1483.5,1481.699951,1483.400024,99,-0.000472256468339038
2019-10-23,1489.900024,1490.300049,1486.400024,1486.400024,67,0.00553423315865387
2019-10-24,1498.900024,1501.199951,1485.900024,1490.5,115,0.00604067377342354
2019-10-25,1499.5,1514.300049,1499.0,1501.400024,93,0.000400277530451243
2019-10-28,1490.0,1504.099976,1490.0,1504.099976,37,-0.0063354451483828
2019-10-29,1487.0,1487.0,1485.900024,1485.900024,425,-0.00201342281879191
2019-10-30,1493.199951,1495.400024,1481.0,1487.199951,320,0.00416943577673168
2019-10-31,1511.400024,1513.099976,1496.099976,1496.099976,210,0.0121886375550786
2019-11-01,1508.0,1511.599976,1503.0,1511.0,235,-0.00224958577875478
2019-11-04,1508.0,1511.599976,1508.0,1511.599976,101,0.0
2019-11-05,1480.800049,1507.099976,1480.800049,1507.099976,31,-0.0180371027851459
2019-11-06,1490.199951,1491.0,1483.199951,1483.199951,567,0.00634785365272506
2019-11-07,1464.199951,1489.099976,1464.199951,1489.099976,581,-0.01744732308074
2019-11-08,1461.300049,1469.099976,1461.300049,1469.099976,21,-0.00198053687819044
2019-11-11,1455.5,1461.0,1449.300049,1461.0,22,-0.00396910203621015
2019-11-12,1452.099976,1454.900024,1447.099976,1454.900024,6,-0.00233598351082109
2019-11-13,1461.699951,1463.300049,1456.800049,1456.800049,56,0.00661109782980951
2019-11-14,1471.800049,1471.800049,1463.699951,1463.800049,83,0.00690982988204247
2019-11-15,1467.300049,1469.099976,1467.300049,1469.099976,13,-0.00305748053416455
