date,close,forecast_date,y,lag_1,lag_2,lag_3,lag_5,lag_10,lag_21,rolling_mean_7,rolling_mean_21,rolling_mean_63
2017-07-31,1266.599976,2017-07-31,1266.599976,1268.400024,1259.599976,1249.0,1253.900024,1232.800049,1244.199951,1257.642857,1236.18571,1246.825397
2017-08-01,1272.599976,2017-08-01,1272.599976,1266.599976,1268.400024,1259.599976,1251.699951,1241.099976,1240.699951,1260.257132,1237.704758,1247.103175
2017-08-02,1271.800049,2017-08-02,1271.800049,1272.599976,1266.599976,1268.400024,1249.0,1241.199951,1217.900024,1262.814279,1240.271426,1247.50635
2017-08-03,1267.800049,2017-08-03,1267.800049,1271.800049,1272.599976,1266.599976,1259.599976,1244.800049,1220.400024,1265.114293,1242.52857,1248.161906
2017-08-04,1258.300049,2017-08-04,1258.300049,1267.800049,1271.800049,1272.599976,1268.400024,1254.300049,1222.199951,1266.442871,1244.247623,1248.693652
2017-08-07,1258.199951,2017-08-07,1258.199951,1258.300049,1267.800049,1271.800049,1266.599976,1253.900024,1208.599976,1266.242868,1246.609526,1249.215873
2017-08-08,1256.400024,2017-08-08,1256.400024,1258.199951,1258.300049,1267.800049,1272.599976,1251.699951,1212.099976,1264.528582,1248.719052,1249.884126
2017-08-09,1273.0,2017-08-09,1273.0,1256.400024,1258.199951,1258.300049,1271.800049,1249.0,1213.599976,1265.442871,1251.547625,1250.768252
2017-08-10,1283.699951,2017-08-10,1283.699951,1273.0,1256.400024,1258.199951,1267.800049,1259.599976,1218.099976,1267.028582,1254.671433,1251.736506
2017-08-11,1287.699951,2017-08-11,1287.699951,1283.699951,1273.0,1256.400024,1258.300049,1268.400024,1216.300049,1269.299997,1258.071429,1252.712697
2017-08-14,1284.199951,2017-08-14,1284.199951,1287.699951,1283.699951,1273.0,1258.199951,1266.599976,1226.599976,1271.64284,1260.814285,1253.595236
2017-08-15,1273.699951,2017-08-15,1273.699951,1284.199951,1287.699951,1283.699951,1256.400024,1272.599976,1232.800049,1273.842826,1262.761899,1254.209521
2017-08-16,1276.900024,2017-08-16,1276.900024,1273.699951,1284.199951,1287.699951,1273.0,1271.800049,1241.099976,1276.514265,1264.466663,1254.517458
2017-08-17,1286.400024,2017-08-17,1286.400024,1276.900024,1273.699951,1284.199951,1283.699951,1267.800049,1241.199951,1280.799979,1266.619048,1255.068253
2017-08-18,1285.699951,2017-08-18,1285.699951,1286.400024,1276.900024,1273.699951,1287.699951,1258.300049,1244.800049,1282.614258,1268.566662,1255.592062
2017-08-21,1290.800049,2017-08-21,1290.800049,1285.699951,1286.400024,1276.900024,1284.199951,1258.199951,1254.300049,1283.628557,1270.304757,1256.069842
2017-08-22,1285.099976,2017-08-22,1285.099976,1290.800049,1285.699951,1286.400024,1273.699951,1256.400024,1253.900024,1283.257132,1271.790469,1256.550793
2017-08-23,1288.900024,2017-08-23,1288.900024,1285.099976,1290.800049,1285.699951,1276.900024,1273.0,1251.699951,1283.928571,1273.561901,1257.130158
2017-08-24,1286.5,2017-08-24,1286.5,1288.900024,1285.099976,1290.800049,1286.400024,1283.699951,1249.0,1285.75715,1275.347616,1257.617459
2017-08-25,1292.5,2017-08-25,1292.5,1286.5,1288.900024,1285.099976,1285.699951,1287.699951,1259.599976,1287.985718,1276.914283,1258.012697
2017-08-28,1309.699951,2017-08-28,1309.699951,1292.5,1286.5,1288.900024,1290.800049,1284.199951,1268.400024,1291.314279,1278.880947,1258.768252
2017-08-29,1313.099976,2017-08-29,1313.099976,1309.699951,1292.5,1286.5,1285.099976,1273.699951,1266.599976,1295.228568,1281.095232,1259.420633
2017-08-30,1308.099976,2017-08-30,1308.099976,1313.099976,1309.699951,1292.5,1288.900024,1276.900024,1272.599976,1297.699986,1282.785708,1260.073014
2017-08-31,1316.199951,2017-08-31,1316.199951,1308.099976,1313.099976,1309.699951,1286.5,1286.400024,1271.800049,1302.14284,1284.89999,1260.698409
2017-09-01,1324.5,2017-09-01,1324.5,1316.199951,1308.099976,1313.099976,1292.5,1285.699951,1267.800049,1307.228551,1287.599987,1261.415868
2017-09-05,1339.199951,2017-09-05,1339.199951,1324.5,1316.199951,1308.099976,1309.699951,1290.800049,1258.300049,1314.757115,1291.452364,1262.126978
2017-09-06,1333.900024,2017-09-06,1333.900024,1339.199951,1324.5,1316.199951,1313.099976,1285.099976,1258.199951,1320.671404,1295.057129,1262.822217
2017-09-07,1345.099976,2017-09-07,1345.099976,1333.900024,1339.199951,1324.5,1308.099976,1288.900024,1256.400024,1325.728551,1299.280936,1263.91428
2017-09-08,1346.0,2017-09-08,1346.0,1345.099976,1333.900024,1339.199951,1316.199951,1286.5,1273.0,1330.428554,1302.757127,1265.144438
2017-09-11,1331.0,2017-09-11,1331.0,1346.0,1345.099976,1333.900024,1324.5,1292.5,1283.699951,1333.699986,1305.00951,1266.174597
2017-09-12,1328.0,2017-09-12,1328.0,1331.0,1346.0,1345.099976,1339.199951,1309.699951,1287.699951,1335.385707,1306.92856,1267.161898
2017-09-13,1323.400024,2017-09-13,1323.400024,1328.0,1331.0,1346.0,1333.900024,1313.099976,1284.199951,1335.228568,1308.79523,1267.965072
2017-09-14,1324.699951,2017-09-14,1324.699951,1323.400024,1328.0,1331.0,1345.099976,1308.099976,1273.699951,1333.157139,1311.223801,1269.115866
2017-09-15,1320.400024,2017-09-15,1320.400024,1324.699951,1323.400024,1328.0,1346.0,1316.199951,1276.900024,1331.228568,1313.29523,1270.169835
2017-09-18,1306.300049,2017-09-18,1306.300049,1320.400024,1324.699951,1323.400024,1331.0,1324.5,1286.400024,1325.685721,1314.24285,1271.155551
2017-09-19,1306.199951,2017-09-19,1306.199951,1306.300049,1320.400024,1324.699951,1328.0,1339.199951,1285.699951,1320.0,1315.219041,1272.19047
2017-09-20,1312.0,2017-09-20,1312.0,1306.199951,1306.300049,1320.400024,1323.400024,1333.900024,1290.800049,1317.285714,1316.228562,1273.279359
2017-09-21,1290.599976,2017-09-21,1290.599976,1312.0,1306.199951,1306.300049,1324.699951,1345.099976,1285.099976,1311.942854,1316.490467,1273.961899
2017-09-22,1293.300049,2017-09-22,1293.300049,1290.599976,1312.0,1306.199951,1320.400024,1346.0,1288.900024,1307.642857,1316.699992,1274.550789
2017-09-25,1306.800049,2017-09-25,1306.800049,1293.300049,1290.599976,1312.0,1306.300049,1331.0,1286.5,1305.085728,1317.666661,1275.511106
2017-09-26,1297.0,2017-09-26,1297.0,1306.800049,1293.300049,1290.599976,1306.199951,1328.0,1292.5,1301.742868,1317.880947,1276.314281
2017-09-27,1283.400024,2017-09-27,1283.400024,1297.0,1306.800049,1293.300049,1312.0,1323.400024,1309.699951,1298.471436,1316.628569,1276.876186
2017-09-28,1285.5,2017-09-28,1285.5,1283.400024,1297.0,1306.800049,1290.599976,1324.699951,1313.099976,1295.5143,1315.314285,1277.531742
2017-09-29,1281.5,2017-09-29,1281.5,1285.5,1283.400024,1297.0,1293.300049,1320.400024,1308.099976,1291.157157,1314.047619,1278.179362
2017-10-02,1272.699951,2017-10-02,1272.699951,1281.5,1285.5,1283.400024,1306.800049,1306.300049,1316.199951,1288.60001,1311.97619,1279.049202
2017-10-03,1271.5,2017-10-03,1271.5,1272.699951,1281.5,1285.5,1297.0,1306.199951,1324.5,1285.485718,1309.452381,1279.860313
2017-10-04,1273.699951,2017-10-04,1273.699951,1271.5,1272.699951,1281.5,1283.400024,1312.0,1339.199951,1280.757132,1306.333333,1280.677773
2017-10-05,1269.900024,2017-10-05,1269.900024,1273.699951,1271.5,1272.699951,1285.5,1290.599976,1333.900024,1276.885707,1303.285714,1281.65079
2017-10-06,1271.599976,2017-10-06,1271.599976,1269.900024,1273.699951,1271.5,1281.5,1293.300049,1345.099976,1275.199986,1299.785714,1282.595234
2017-10-09,1281.800049,2017-10-09,1281.800049,1271.599976,1269.900024,1273.699951,1272.699951,1306.800049,1346.0,1274.671422,1296.728574,1283.677775
2017-10-10,1290.599976,2017-10-10,1290.599976,1281.800049,1271.599976,1269.900024,1271.5,1297.0,1331.0,1275.971418,1294.804763,1284.828569
2017-10-11,1285.800049,2017-10-11,1285.800049,1290.599976,1281.800049,1271.599976,1273.699951,1283.400024,1328.0,1277.842861,1292.795242,1285.931743
2017-10-12,1293.300049,2017-10-12,1293.300049,1285.800049,1290.599976,1281.800049,1269.900024,1285.5,1323.400024,1280.957153,1291.361909,1286.990475
2017-10-13,1301.5,2017-10-13,1301.5,1293.300049,1285.800049,1290.599976,1271.599976,1281.5,1324.699951,1284.928589,1290.25715,1288.08095
2017-10-16,1299.900024,2017-10-16,1299.900024,1301.5,1293.300049,1285.800049,1281.800049,1272.699951,1320.400024,1289.214303,1289.280959,1289.014284
2017-10-17,1283.0,2017-10-17,1283.0,1299.900024,1301.5,1293.300049,1290.599976,1271.5,1306.300049,1290.842878,1288.171433,1289.677777
2017-10-18,1279.900024,2017-10-18,1279.900024,1283.0,1299.900024,1301.5,1285.800049,1273.699951,1306.199951,1290.571446,1286.919056,1290.234919
2017-10-19,1286.900024,2017-10-19,1286.900024,1279.900024,1283.0,1299.900024,1293.300049,1269.900024,1312.0,1290.042882,1285.723819,1290.752379
2017-10-20,1277.400024,2017-10-20,1277.400024,1286.900024,1279.900024,1283.0,1301.5,1271.599976,1290.599976,1288.842878,1285.09525,1291.125395
2017-10-23,1277.699951,2017-10-23,1277.699951,1277.400024,1286.900024,1279.900024,1299.900024,1281.800049,1293.300049,1286.614293,1284.352388,1291.538094
2017-10-24,1275.0,2017-10-24,1275.0,1277.699951,1277.400024,1286.900024,1283.0,1290.599976,1306.800049,1282.828578,1282.8381,1291.950792
2017-10-25,1275.400024,2017-10-25,1275.400024,1275.0,1277.699951,1277.400024,1279.900024,1285.800049,1297.0,1279.328578,1281.80953,1292.201587
2017-10-26,1266.300049,2017-10-26,1266.300049,1275.400024,1275.0,1277.699951,1286.900024,1293.300049,1283.400024,1276.942871,1280.995245,1292.168254
2017-10-27,1268.5,2017-10-27,1268.5,1266.300049,1275.400024,1275.0,1277.400024,1301.5,1285.5,1275.314296,1280.185721,1292.198413
2017-10-30,1274.099976,2017-10-30,1274.099976,1268.5,1266.300049,1275.400024,1277.699951,1299.900024,1281.5,1273.485718,1279.833339,1292.222222
2017-10-31,1267.0,2017-10-31,1267.0,1274.099976,1268.5,1266.300049,1275.0,1283.0,1272.699951,1272.0,1279.561913,1292.146031
2017-11-01,1274.099976,2017-11-01,1274.099976,1267.0,1274.099976,1268.5,1275.400024,1279.900024,1271.5,1271.485718,1279.685721,1292.24603
2017-11-02,1274.900024,2017-11-02,1274.900024,1274.099976,1267.0,1274.099976,1266.300049,1286.900024,1273.699951,1271.471436,1279.742868,1292.509521
2017-11-03,1266.5,2017-11-03,1266.5,1274.900024,1274.099976,1267.0,1268.5,1277.400024,1269.900024,1270.200003,1279.580962,1292.641268
2017-11-06,1279.400024,2017-11-06,1279.400024,1266.5,1274.900024,1274.099976,1274.099976,1277.699951,1271.599976,1272.071429,1279.952393,1293.006348
2017-11-07,1273.699951,2017-11-07,1273.699951,1279.400024,1266.5,1274.900024,1267.0,1275.0,1281.800049,1272.814279,1279.566674,1293.017458
2017-11-08,1281.599976,2017-11-08,1281.599976,1273.699951,1279.400024,1266.5,1274.099976,1275.400024,1290.599976,1273.885707,1279.138102,1292.984125
2017-11-09,1285.599976,2017-11-09,1285.599976,1281.599976,1273.699951,1279.400024,1274.900024,1266.300049,1285.800049,1276.542847,1279.128575,1292.950792
2017-11-10,1272.400024,2017-11-10,1272.400024,1285.599976,1281.599976,1273.699951,1266.5,1268.5,1293.300049,1276.299997,1278.133336,1292.763492
2017-11-13,1277.300049,2017-11-13,1277.300049,1272.400024,1285.599976,1281.599976,1279.400024,1274.099976,1301.5,1276.642857,1276.980957,1292.820636
2017-11-14,1281.5,2017-11-14,1281.5,1277.300049,1272.400024,1285.599976,1273.699951,1267.0,1299.900024,1278.785714,1276.104765,1292.893652
2017-11-15,1276.5,2017-11-15,1276.5,1281.5,1277.300049,1272.400024,1281.599976,1274.099976,1283.0,1278.371425,1275.795242,1292.736508
2017-11-16,1277.400024,2017-11-16,1277.400024,1276.5,1281.5,1277.300049,1285.599976,1274.900024,1279.900024,1278.900007,1275.676194,1292.604763
2017-11-17,1295.800049,2017-11-17,1295.800049,1277.400024,1276.5,1281.5,1272.400024,1266.5,1286.900024,1280.928589,1276.100005,1292.684129
2017-11-20,1274.599976,2017-11-20,1274.599976,1295.800049,1277.400024,1276.5,1277.300049,1279.400024,1277.400024,1279.35716,1275.966669,1292.517462
2017-11-21,1281.099976,2017-11-21,1281.099976,1274.599976,1295.800049,1277.400024,1281.5,1273.699951,1277.699951,1280.60001,1276.128575,1292.393652
2017-11-22,1291.599976,2017-11-22,1291.599976,1281.099976,1274.599976,1295.800049,1276.5,1281.599976,1275.0,1282.642857,1276.91905,1292.474604
2017-11-24,1286.699951,2017-11-24,1286.699951,1291.599976,1281.099976,1274.599976,1277.400024,1285.599976,1275.400024,1283.385707,1277.457142,1292.382539
2017-11-27,1293.800049,2017-11-27,1293.800049,1286.699951,1291.599976,1281.099976,1295.800049,1272.400024,1266.300049,1285.857143,1278.766666,1292.13016
2017-11-28,1294.699951,2017-11-28,1294.699951,1293.800049,1286.699951,1291.599976,1274.599976,1277.300049,1268.5,1288.328561,1280.014282,1291.838096
2017-11-29,1282.099976,2017-11-29,1282.099976,1294.699951,1293.800049,1286.699951,1281.099976,1281.5,1274.099976,1286.371408,1280.395235,1291.425398
2017-11-30,1273.199951,2017-11-30,1273.199951,1282.099976,1294.699951,1293.800049,1291.599976,1276.5,1267.0,1286.171404,1280.69047,1290.742858
2017-12-01,1278.800049,2017-12-01,1278.800049,1273.199951,1282.099976,1294.699951,1286.699951,1277.400024,1274.099976,1285.842843,1280.914283,1290.017462
2017-12-04,1274.300049,2017-12-04,1274.300049,1278.800049,1273.199951,1282.099976,1293.800049,1295.800049,1274.900024,1283.371425,1280.885713,1288.987305
2017-12-05,1261.599976,2017-12-05,1261.599976,1274.300049,1278.800049,1273.199951,1294.699951,1274.599976,1266.5,1279.785714,1280.652379,1287.839685
2017-12-06,1262.800049,2017-12-06,1262.800049,1261.599976,1274.300049,1278.800049,1282.099976,1281.099976,1279.400024,1275.357143,1279.861904,1286.533337
2017-12-07,1249.800049,2017-12-07,1249.800049,1262.800049,1261.599976,1274.300049,1273.199951,1291.599976,1273.699951,1268.942871,1278.723813,1285.006353
2017-12-08,1245.199951,2017-12-08,1245.199951,1249.800049,1262.800049,1261.599976,1278.800049,1286.699951,1281.599976,1263.671439,1276.990479,1283.644448
2017-12-11,1243.699951,2017-12-11,1243.699951,1245.199951,1249.800049,1262.800049,1274.300049,1293.800049,1285.599976,1259.457153,1274.995239,1282.306352
2017-12-12,1238.5,2017-12-12,1238.5,1243.699951,1245.199951,1249.800049,1261.599976,1294.699951,1272.400024,1253.700003,1273.380952,1280.958732
2017-12-13,1245.400024,2017-12-13,1245.400024,1238.5,1243.699951,1245.199951,1262.800049,1282.099976,1277.300049,1249.571429,1271.861904,1279.700003
2017-12-14,1253.800049,2017-12-14,1253.800049,1245.400024,1238.5,1243.699951,1249.800049,1273.199951,1281.5,1248.457153,1270.542858,1278.642861
2017-12-15,1254.300049,2017-12-15,1254.300049,1253.800049,1245.400024,1238.5,1245.199951,1278.800049,1276.5,1247.242868,1269.485718,1277.817464
2017-12-18,1262.199951,2017-12-18,1262.199951,1254.300049,1253.800049,1245.400024,1243.699951,1274.300049,1277.400024,1249.014282,1268.761905,1277.119051
2017-12-19,1260.699951,2017-12-19,1260.699951,1262.199951,1254.300049,1253.800049,1238.5,1261.599976,1295.800049,1251.228568,1267.090472,1276.304765
2017-12-20,1266.099976,2017-12-20,1266.099976,1260.699951,1262.199951,1254.300049,1245.400024,1262.800049,1274.599976,1254.428571,1266.68571,1275.915876
2017-12-21,1267.300049,2017-12-21,1267.300049,1266.099976,1260.699951,1262.199951,1253.800049,1249.800049,1281.099976,1258.542864,1266.02857,1275.503178
2017-12-22,1275.400024,2017-12-22,1275.400024,1267.300049,1266.099976,1260.699951,1254.300049,1245.199951,1291.599976,1262.828578,1265.257144,1275.004765
2017-12-26,1284.099976,2017-12-26,1284.099976,1275.400024,1267.300049,1266.099976,1262.199951,1243.699951,1286.699951,1267.157139,1265.133336,1274.800002
2017-12-27,1287.0,2017-12-27,1287.0,1284.099976,1275.400024,1267.300049,1260.699951,1238.5,1293.800049,1271.828561,1264.809524,1274.857145
2017-12-28,1294.099976,2017-12-28,1294.099976,1287.0,1284.099976,1275.400024,1266.099976,1245.400024,1294.699951,1276.385707,1264.780954,1274.993652
2017-12-29,1306.300049,2017-12-29,1306.300049,1294.099976,1287.0,1284.099976,1267.300049,1253.800049,1282.099976,1282.900007,1265.933338,1275.387304
2018-01-02,1313.699951,2018-01-02,1313.699951,1306.300049,1294.099976,1287.0,1275.400024,1254.300049,1273.199951,1289.700003,1267.861909,1276.038098
2018-01-03,1316.199951,2018-01-03,1316.199951,1313.699951,1306.300049,1294.099976,1284.099976,1262.199951,1278.800049,1296.685704,1269.642857,1276.747621
2018-01-04,1319.400024,2018-01-04,1319.400024,1316.199951,1313.699951,1306.300049,1287.0,1260.699951,1274.300049,1302.971418,1271.790475,1277.473019
2018-01-05,1320.300049,2018-01-05,1320.300049,1319.400024,1316.199951,1313.699951,1294.099976,1266.099976,1261.599976,1308.142857,1274.585717,1278.273019
2018-01-08,1318.599976,2018-01-08,1318.599976,1320.300049,1319.400024,1316.199951,1306.300049,1267.300049,1262.800049,1312.657139,1277.242856,1279.019051
2018-01-09,1311.699951,2018-01-09,1311.699951,1318.599976,1320.300049,1319.400024,1313.699951,1275.400024,1249.800049,1315.171422,1280.19047,1279.493652
2018-01-10,1317.400024,2018-01-10,1317.400024,1311.699951,1318.599976,1320.300049,1316.199951,1284.099976,1245.199951,1316.757132,1283.628569,1279.91905
2018-01-11,1320.599976,2018-01-11,1320.599976,1317.400024,1311.699951,1318.599976,1319.400024,1287.0,1243.699951,1317.74285,1287.290475,1280.47143
2018-01-12,1333.400024,2018-01-12,1333.400024,1320.599976,1317.400024,1311.699951,1320.300049,1294.099976,1238.5,1320.200003,1291.809524,1281.107937
2018-01-16,1335.400024,2018-01-16,1335.400024,1333.400024,1320.599976,1317.400024,1318.599976,1306.300049,1245.400024,1322.485718,1296.095238,1281.646033
2018-01-17,1338.0,2018-01-17,1338.0,1335.400024,1333.400024,1320.599976,1311.699951,1313.699951,1253.800049,1325.014282,1300.10476,1282.250794
2018-01-18,1326.0,2018-01-18,1326.0,1338.0,1335.400024,1333.400024,1317.400024,1316.199951,1254.300049,1326.071429,1303.519043,1282.933334
2018-01-19,1331.900024,2018-01-19,1331.900024,1326.0,1338.0,1335.400024,1320.599976,1319.400024,1262.199951,1328.957153,1306.838094,1283.758731
2018-01-22,1330.900024,2018-01-22,1330.900024,1331.900024,1326.0,1338.0,1333.400024,1320.300049,1260.699951,1330.885725,1310.180955,1284.457144
2018-01-23,1335.699951,2018-01-23,1335.699951,1330.900024,1331.900024,1326.0,1335.400024,1318.599976,1266.099976,1333.042864,1313.495239,1285.382539
2018-01-24,1355.900024,2018-01-24,1355.900024,1335.699951,1330.900024,1331.900024,1338.0,1311.699951,1267.300049,1336.25715,1317.714286,1286.62381
2018-01-25,1362.400024,2018-01-25,1362.400024,1355.900024,1335.699951,1330.900024,1326.0,1317.400024,1275.400024,1340.114293,1321.857143,1288.011112
2018-01-26,1351.599976,2018-01-26,1351.599976,1362.400024,1355.900024,1335.699951,1331.900024,1320.599976,1284.099976,1342.057146,1325.071429,1289.220635
2018-01-30,1335.400024,2018-01-30,1335.400024,1351.599976,1362.400024,1355.900024,1330.900024,1333.400024,1287.0,1343.400007,1327.376192,1290.31746
2018-01-31,1339.0,2018-01-31,1339.0,1335.400024,1351.599976,1362.400024,1335.699951,1335.400024,1294.099976,1344.414289,1329.514288,1291.436508
2018-02-01,1344.300049,2018-02-01,1344.300049,1339.0,1335.400024,1351.599976,1355.900024,1338.0,1306.300049,1346.328578,1331.323812,1292.550795
2018-02-02,1333.699951,2018-02-02,1333.699951,1344.300049,1339.0,1335.400024,1362.400024,1326.0,1313.699951,1346.042864,1332.276193,1293.609524
2018-02-05,1333.0,2018-02-05,1333.0,1333.699951,1344.300049,1339.0,1351.599976,1331.900024,1316.199951,1342.771432,1333.076195,1294.544445
2018-02-06,1326.099976,2018-02-06,1326.099976,1333.0,1333.699951,1344.300049,1335.400024,1330.900024,1319.400024,1337.585711,1333.39524,1295.357143
2018-02-07,1311.599976,2018-02-07,1311.599976,1326.099976,1333.0,1333.699951,1339.0,1335.699951,1320.300049,1331.871425,1332.980951,1296.073015
2018-02-08,1316.900024,2018-02-08,1316.900024,1311.599976,1326.099976,1333.0,1344.300049,1355.900024,1318.599976,1329.228568,1332.900001,1296.668254
2018-02-09,1313.099976,2018-02-09,1313.099976,1316.900024,1311.599976,1326.099976,1333.699951,1362.400024,1311.699951,1325.528564,1332.966669,1297.293651
2018-02-12,1324.199951,2018-02-12,1324.199951,1313.099976,1316.900024,1311.599976,1333.0,1351.599976,1317.400024,1322.657122,1333.290475,1297.969841
2018-02-13,1328.099976,2018-02-13,1328.099976,1324.199951,1313.099976,1316.900024,1326.099976,1335.400024,1320.599976,1321.857125,1333.647618,1298.644444
2018-02-14,1355.5,2018-02-14,1355.5,1328.099976,1324.199951,1313.099976,1311.599976,1339.0,1333.400024,1325.071411,1334.699998,1299.963491
2018-02-15,1352.099976,2018-02-15,1352.099976,1355.5,1328.099976,1324.199951,1316.900024,1344.300049,1335.400024,1328.785697,1335.495233,1301.150792
2018-02-16,1353.199951,2018-02-16,1353.199951,1352.099976,1355.5,1328.099976,1313.099976,1333.699951,1338.0,1334.728551,1336.219041,1302.288886
2018-02-20,1328.800049,2018-02-20,1328.800049,1353.199951,1352.099976,1355.5,1324.199951,1333.0,1326.0,1336.428554,1336.352376,1303.119046
2018-02-21,1330.0,2018-02-21,1330.0,1328.800049,1353.199951,1352.099976,1328.099976,1326.099976,1331.900024,1338.842843,1336.261899,1303.953966
2018-02-22,1330.599976,2018-02-22,1330.599976,1330.0,1328.800049,1353.199951,1355.5,1311.599976,1330.900024,1339.757132,1336.247611,1304.506346
2018-02-23,1328.199951,2018-02-23,1328.199951,1330.599976,1330.0,1328.800049,1352.099976,1316.900024,1335.699951,1339.771415,1335.890468,1305.357139
2018-02-26,1330.699951,2018-02-26,1330.699951,1328.199951,1330.599976,1330.0,1353.199951,1313.099976,1355.900024,1336.228551,1334.690465,1306.14444
2018-02-27,1315.5,2018-02-27,1315.5,1330.699951,1328.199951,1330.599976,1328.800049,1324.199951,1362.400024,1330.999983,1332.45713,1306.523806
2018-02-28,1315.5,2018-02-28,1315.5,1315.5,1330.699951,1328.199951,1330.0,1328.099976,1351.599976,1325.614275,1330.738084,1306.980949
2018-03-01,1302.900024,2018-03-01,1302.900024,1315.5,1315.5,1330.699951,1330.599976,1355.5,1335.400024,1321.914272,1329.190465,1307.125393
2018-03-02,1321.099976,2018-03-02,1321.099976,1302.900024,1315.5,1315.5,1328.199951,1352.099976,1339.0,1320.64284,1328.338082,1307.544441
2018-03-05,1318.099976,2018-03-05,1318.099976,1321.099976,1302.900024,1315.5,1330.699951,1353.199951,1344.300049,1318.857125,1327.09046,1308.11587
2018-03-06,1333.599976,2018-03-06,1333.599976,1318.099976,1321.099976,1302.900024,1315.5,1328.800049,1333.699951,1319.628557,1327.085699,1309.0746
2018-03-07,1326.0,2018-03-07,1326.0,1333.599976,1318.099976,1321.099976,1315.5,1330.0,1333.0,1318.957136,1326.752366,1309.823806
2018-03-08,1319.900024,2018-03-08,1319.900024,1326.0,1333.599976,1318.099976,1302.900024,1330.599976,1326.099976,1319.585711,1326.45713,1310.547615
2018-03-09,1322.400024,2018-03-09,1322.400024,1319.900024,1326.0,1333.599976,1321.099976,1328.199951,1311.599976,1320.571429,1326.971418,1311.512695
2018-03-12,1319.400024,2018-03-12,1319.400024,1322.400024,1319.900024,1326.0,1318.099976,1330.699951,1316.900024,1322.928571,1327.090466,1312.411108
2018-03-13,1325.900024,2018-03-13,1325.900024,1319.400024,1322.400024,1319.900024,1333.599976,1315.5,1313.099976,1323.614293,1327.699992,1313.619044
2018-03-14,1324.400024,2018-03-14,1324.400024,1325.900024,1319.400024,1322.400024,1326.0,1315.5,1324.199951,1324.5143,1327.709519,1314.876188
2018-03-15,1316.800049,2018-03-15,1316.800049,1324.400024,1325.900024,1319.400024,1319.900024,1302.900024,1328.099976,1322.11431,1327.171427,1316.036507
2018-03-16,1311.300049,2018-03-16,1311.300049,1316.800049,1324.400024,1325.900024,1322.400024,1321.099976,1355.5,1320.014317,1325.066668,1317.192063
2018-03-19,1316.800049,2018-03-19,1316.800049,1311.300049,1316.800049,1324.400024,1319.400024,1318.099976,1352.099976,1319.571463,1323.385719,1318.325397
2018-03-20,1311.099976,2018-03-20,1311.099976,1316.800049,1311.300049,1316.800049,1325.900024,1333.599976,1353.199951,1317.957171,1321.380958,1319.234919
2018-03-21,1320.699951,2018-03-21,1320.699951,1311.099976,1316.800049,1311.300049,1324.400024,1326.0,1328.800049,1318.142875,1320.995239,1320.288886
2018-03-22,1326.599976,2018-03-22,1326.599976,1320.699951,1311.099976,1316.800049,1316.800049,1319.900024,1330.0,1318.242868,1320.833333,1321.311109
2018-03-23,1349.300049,2018-03-23,1349.300049,1326.599976,1320.699951,1311.099976,1311.300049,1322.400024,1330.599976,1321.800014,1321.723813,1322.71746
2018-03-26,1354.400024,2018-03-26,1354.400024,1349.300049,1326.599976,1320.699951,1316.800049,1319.400024,1328.199951,1327.171439,1322.971436,1324.119048
2018-03-27,1341.300049,2018-03-27,1341.300049,1354.400024,1349.300049,1326.599976,1311.099976,1325.900024,1330.699951,1331.457153,1323.476202,1325.293651
2018-03-28,1324.199951,2018-03-28,1324.199951,1341.300049,1354.400024,1349.300049,1320.699951,1324.400024,1315.5,1332.514282,1323.890485,1326.068253
2018-03-29,1322.800049,2018-03-29,1322.800049,1324.199951,1341.300049,1354.400024,1326.599976,1316.800049,1315.5,1334.185721,1324.238107,1326.68254
2018-04-02,1342.099976,2018-04-02,1342.099976,1322.800049,1324.199951,1341.300049,1349.300049,1311.300049,1302.900024,1337.242868,1326.104771,1327.557142
2018-04-03,1332.800049,2018-04-03,1332.800049,1342.099976,1322.800049,1324.199951,1354.400024,1316.800049,1321.099976,1338.128592,1326.661918,1328.171429
2018-04-04,1335.800049,2018-04-04,1335.800049,1332.800049,1342.099976,1322.800049,1341.300049,1311.099976,1318.099976,1336.200021,1327.504778,1328.639683
2018-04-05,1324.300049,2018-04-05,1324.300049,1335.800049,1332.800049,1342.099976,1324.199951,1320.699951,1333.599976,1331.900024,1327.061925,1328.807939
2018-04-06,1331.900024,2018-04-06,1331.900024,1324.300049,1335.800049,1332.800049,1322.800049,1326.599976,1326.0,1330.557164,1327.342878,1329.057146
2018-04-09,1336.300049,2018-04-09,1336.300049,1331.900024,1324.300049,1335.800049,1342.099976,1349.300049,1319.900024,1332.285749,1328.123832,1329.325401
2018-04-10,1342.0,2018-04-10,1342.0,1336.300049,1331.900024,1324.300049,1332.800049,1354.400024,1322.400024,1335.028599,1329.057164,1329.669844
2018-04-11,1356.5,2018-04-11,1356.5,1342.0,1336.300049,1331.900024,1335.800049,1341.300049,1319.400024,1337.085746,1330.823829,1330.271432
2018-04-12,1338.400024,2018-04-12,1338.400024,1356.5,1342.0,1336.300049,1324.300049,1324.199951,1325.900024,1337.885742,1331.419067,1330.695243
2018-04-13,1344.800049,2018-04-13,1344.800049,1338.400024,1356.5,1342.0,1331.900024,1322.800049,1324.400024,1339.171456,1332.390497,1331.130164
