date,yhat,yhat_lower,yhat_upper
2018-06-22,1265.088502,1186.028499,1348.454455
2018-06-25,1262.579803,1175.845298,1348.868775
2018-06-26,1260.33191,1185.054238,1338.33123
2018-06-27,1257.748192,1175.991815,1335.29057
2018-06-28,1255.543094,1173.924792,1339.257644
2018-06-29,1254.021969,1164.545169,1334.469979
2018-07-02,1251.158064,1170.374711,1333.10815
2018-07-03,1250.683879,1172.98008,1329.349595
2018-07-05,1251.106074,1167.565705,1327.05832
2018-07-06,1250.897335,1169.5184,1334.920764
2018-07-09,1245.162653,1166.972662,1328.862278
2018-07-10,1243.852045,1162.514664,1330.909458
2018-07-11,1244.147344,1163.968456,1326.137705
2018-07-12,1244.953386,1166.43406,1326.349096
2018-07-13,1245.452293,1164.204442,1327.963963
2018-07-16,1245.770102,1163.282741,1325.356933
2018-07-17,1247.285623,1168.056194,1337.109964
2018-07-18,1249.298317,1166.836509,1335.338787
2018-07-19,1251.020382,1172.01103,1328.393035
2018-07-20,1252.080553,1177.493787,1337.196827
2018-07-23,1255.908501,1181.398079,1336.143135
2018-07-24,1258.157502,1170.866393,1339.913189
2018-07-25,1259.962183,1176.645208,1343.600507
2018-07-26,1260.832076,1178.265522,1342.331519
2018-07-27,1260.982117,1186.119323,1341.389212
2018-07-30,1262.786697,1184.653302,1348.007175
2018-07-31,1263.974944,1185.224548,1345.192485
2018-08-01,1265.012627,1186.217756,1349.185063
2018-08-02,1266.047175,1186.768584,1350.762345
2018-08-03,1267.369986,1188.892922,1346.426083
2018-08-06,1270.030546,1193.999318,1346.737316
2018-08-07,1268.619321,1185.554075,1348.956279
2018-08-08,1266.418643,1179.700311,1344.737103
2018-08-09,1264.446073,1178.635493,1349.835928
2018-08-10,1263.337645,1183.346643,1340.505194
2018-08-13,1260.891142,1176.317738,1339.858024
2018-08-14,1258.946279,1178.611056,1336.151157
2018-08-15,1257.179079,1176.373206,1341.872406
2018-08-16,1256.220928,1178.336683,1333.494074
2018-08-17,1255.993694,1175.511043,1337.979632
2018-08-20,1253.719698,1177.002019,1338.787634
2018-08-21,1252.496895,1174.190332,1329.765976
2018-08-22,1252.000725,1174.334524,1330.068983
2018-08-23,1252.228163,1170.499467,1336.589697
2018-08-24,1252.530355,1172.300359,1339.402729
2018-08-27,1249.760263,1172.07549,1329.796737
2018-08-28,1248.858913,1170.014669,1328.429576
2018-08-29,1248.672533,1168.360565,1327.94218
2018-08-30,1248.944319,1161.315153,1326.956424
2018-08-31,1249.286001,1174.00687,1331.410742
2018-09-04,1252.271912,1173.450251,1323.655258
2018-09-05,1252.524225,1175.51169,1335.14422
2018-09-06,1251.40003,1165.216342,1327.266087
2018-09-07,1249.06313,1169.614247,1332.161582
2018-09-10,1242.888673,1159.433604,1323.03081
2018-09-11,1241.656775,1166.660476,1326.116854
2018-09-12,1239.749691,1156.948259,1321.833295
2018-09-13,1236.909427,1157.013375,1321.6049
2018-09-14,1233.656122,1155.801966,1310.247457
2018-09-17,1226.655408,1147.270138,1316.100605
2018-09-18,1224.228761,1151.562784,1305.85427
2018-09-19,1220.988981,1135.765491,1305.608353
2018-09-20,1217.350824,1135.988555,1299.199284
2018-09-21,1214.075307,1130.227304,1295.08673
2018-09-24,1207.037891,1119.962805,1288.778898
2018-09-25,1203.874965,1123.627606,1281.469359
2018-09-26,1200.231189,1116.779525,1283.671139
2018-09-27,1196.836445,1110.978667,1276.148407
2018-09-28,1194.265158,1112.07694,1275.279959
2018-10-01,1190.362942,1107.595247,1272.444903
2018-10-02,1189.839041,1109.739585,1268.647204
2018-10-03,1190.044969,1106.371661,1268.678546
2018-10-04,1190.909688,1106.920746,1270.848347
2018-10-05,1191.8055,1112.125161,1275.857159
2018-10-08,1189.831686,1111.560771,1266.215887
2018-10-09,1189.247996,1104.863566,1267.783203
2018-10-10,1189.81641,1111.393601,1268.147087
2018-10-11,1191.273338,1110.408776,1271.793203
2018-10-12,1192.776967,1115.056136,1266.298461
2018-10-15,1194.792115,1115.025305,1272.608712
2018-10-16,1196.288124,1115.053346,1272.776891
2018-10-17,1198.489501,1120.659067,1281.067189
2018-10-18,1200.670518,1126.703871,1281.130712
2018-10-19,1202.172305,1126.592071,1279.617659
2018-10-22,1205.132934,1129.861873,1285.905802
2018-10-23,1207.038755,1119.934727,1286.248398
2018-10-24,1208.848897,1122.959805,1294.727318
2018-10-25,1209.860341,1130.647655,1290.664653
2018-10-26,1209.945746,1128.618796,1294.643554
2018-10-29,1210.2839,1135.684614,1283.331732
2018-10-30,1211.294371,1126.838734,1292.025876
2018-10-31,1212.327843,1134.732444,1294.989598
2018-11-01,1213.345133,1131.827545,1292.391123
2018-11-02,1214.63633,1140.935771,1294.739122
2018-11-05,1219.35214,1139.104635,1302.499351
2018-11-06,1219.24151,1140.332921,1303.072273
2018-11-07,1218.055276,1136.569864,1298.839234
2018-11-08,1216.679303,1135.918015,1298.04681
2018-11-09,1216.019186,1137.559032,1298.866376
2018-11-12,1216.891465,1136.167782,1298.638814
2018-11-13,1216.158929,1134.198357,1291.553984
2018-11-14,1215.149118,1133.723362,1298.866435
2018-11-15,1214.632036,1139.653833,1302.215335
2018-11-16,1214.898364,1133.495463,1296.880604
2018-11-19,1214.954863,1143.921457,1305.624569
2018-11-20,1213.870266,1129.807306,1292.228669
2018-11-21,1213.098313,1135.095284,1293.529624
2018-11-23,1213.217048,1131.379159,1292.718825
2018-11-26,1210.067498,1128.489253,1291.541328
2018-11-27,1208.341949,1123.840146,1286.547204
2018-11-28,1207.241978,1128.948937,1284.299033
2018-11-29,1206.787589,1120.3377,1281.750172
2018-11-30,1206.627104,1132.286924,1291.574778
2018-12-03,1207.384914,1127.203572,1292.220201
2018-12-04,1208.582586,1129.394755,1288.769714
2018-12-06,1209.894201,1128.756446,1289.401912
2018-12-07,1209.027716,1126.092774,1289.165255
2018-12-10,1207.132927,1124.518395,1291.687134
2018-12-11,1208.343875,1127.94088,1288.58544
2018-12-12,1209.646971,1126.58313,1283.565829
2018-12-13,1210.425913,1131.887612,1289.080652
2018-12-14,1210.822193,1130.312992,1299.739638
2018-12-17,1215.808,1137.068402,1294.935385
2018-12-18,1218.479552,1140.267474,1299.344685
2018-12-19,1220.62535,1142.80943,1303.836921
2018-12-20,1222.252082,1139.322988,1301.904484
2018-12-21,1223.983588,1142.552921,1304.624976
2018-12-24,1232.721246,1153.864137,1310.526996
2018-12-26,1236.818279,1155.118543,1317.35653
2018-12-27,1238.129139,1163.849663,1318.794455
2018-12-28,1239.807222,1156.913793,1319.132738
2018-12-31,1247.571729,1169.544793,1329.711111
2019-01-02,1253.172871,1173.104397,1335.487342
2019-01-03,1256.47877,1178.910812,1339.84562
2019-01-04,1259.806745,1184.365142,1342.193523
2019-01-07,1263.659262,1186.736709,1344.424029
2019-01-08,1263.440543,1183.63345,1343.345862
2019-01-09,1263.849956,1180.693796,1347.208017
2019-01-10,1265.093777,1182.279045,1344.663989
2019-01-11,1266.566901,1185.006972,1345.779314
2019-01-14,1267.227158,1185.851306,1345.691913
2019-01-15,1267.405588,1176.895903,1346.269706
2019-01-16,1268.34255,1191.867385,1347.035723
2019-01-17,1269.586928,1185.437282,1346.713468
2019-01-18,1270.378285,1186.374761,1347.765554
2019-01-22,1270.538441,1188.945823,1350.152127
2019-01-23,1271.518714,1196.595983,1351.518885
2019-01-24,1272.086301,1189.750347,1351.902231
2019-01-25,1271.782404,1186.745737,1346.164891
2019-01-28,1269.794206,1187.035424,1347.438171
2019-01-29,1270.23304,1189.766184,1347.859029
2019-01-30,1270.956627,1189.919119,1351.688677
2019-01-31,1271.726856,1193.999245,1357.37908
2019-02-01,1272.700261,1190.179809,1360.091546
2019-02-04,1277.783571,1196.68864,1355.429742
2019-02-05,1278.529277,1201.303598,1358.800481
2019-02-06,1278.070797,1194.977564,1357.080208
2019-02-07,1276.992792,1195.308622,1355.342645
2019-02-08,1276.293373,1192.798943,1364.197847
2019-02-11,1278.591786,1198.720184,1359.092208
2019-02-12,1278.860465,1196.495752,1356.468856
2019-02-13,1278.571285,1197.126029,1359.205226
2019-02-14,1278.455215,1193.08621,1360.059488
2019-02-15,1279.117304,1195.253724,1360.789303
2019-02-19,1282.329765,1204.731271,1365.924465
2019-02-20,1282.25388,1205.510909,1361.505767
2019-02-21,1282.768705,1207.765791,1362.715503
2019-02-22,1283.866803,1206.324136,1364.141155
2019-02-25,1284.535166,1197.50866,1364.273212
2019-02-26,1283.547354,1205.844121,1365.818911
2019-02-27,1282.905677,1201.924662,1364.847524
2019-02-28,1282.904908,1199.376646,1363.29273
2019-03-01,1283.312994,1196.661502,1363.211936
2019-03-04,1285.001304,1201.280743,1362.447494
2019-03-05,1286.245185,1208.587229,1361.330039
2019-03-06,1287.615206,1207.674304,1371.442784
2019-03-07,1288.344751,1209.542482,1372.043262
2019-03-08,1287.86631,1204.749292,1369.515387
2019-03-11,1283.954799,1202.928518,1364.446477
2019-03-12,1284.166252,1208.377703,1370.035051
2019-03-13,1284.801283,1206.406289,1365.758841
2019-03-14,1285.055108,1200.686106,1370.650446
2019-03-15,1284.675503,1200.701834,1369.77591
2019-03-18,1285.515893,1208.499712,1365.990333
2019-03-19,1287.191585,1204.329614,1366.477359
2019-03-20,1288.625173,1205.996663,1367.790816
2019-03-21,1289.469165,1213.220217,1373.49507
2019-03-22,1290.108419,1208.759216,1377.289403
2019-03-25,1295.849428,1220.492046,1374.249691
2019-03-26,1298.117216,1220.595703,1379.337864
2019-03-27,1299.633704,1220.911225,1382.288384
2019-03-28,1300.62199,1222.870538,1377.206871
2019-03-29,1301.76787,1224.016125,1389.762686
2019-04-01,1308.899077,1236.151177,1388.922295
2019-04-02,1311.705249,1227.326843,1385.124634
2019-04-03,1314.657591,1230.233337,1386.919104
2019-04-04,1318.025459,1235.332292,1397.552359
2019-04-05,1321.713251,1237.784745,1404.236628
2019-04-08,1328.174224,1245.796639,1410.757377
2019-04-09,1328.220069,1250.37174,1409.388644
2019-04-10,1328.435454,1249.875256,1414.96727
2019-04-11,1330.473844,1254.46502,1409.176865
2019-04-12,1333.031783,1252.504604,1422.154929
2019-04-15,1337.145008,1252.686908,1418.618307
2019-04-16,1337.63758,1258.588437,1421.825275
2019-04-17,1338.701203,1259.244035,1419.148492
2019-04-18,1340.248478,1253.654381,1427.187014
2019-04-22,1341.385718,1260.908069,1434.170494
2019-04-23,1341.48332,1252.431564,1420.606094
2019-04-24,1342.117899,1261.49964,1421.458025
2019-04-25,1342.668635,1262.202436,1424.335825
2019-04-26,1342.461087,1265.190201,1417.978724
2019-04-29,1339.089724,1255.169962,1423.523805
2019-04-30,1338.892523,1256.460119,1420.968246
2019-05-01,1339.219951,1255.142156,1414.752589
2019-05-02,1339.723038,1259.576978,1421.304427
2019-05-03,1340.370444,1263.198646,1413.433319
2019-05-06,1345.117782,1260.579555,1424.897954
2019-05-07,1346.558828,1270.628506,1432.582983
2019-05-08,1346.900451,1266.936924,1427.00483
2019-05-09,1346.318451,1271.411649,1423.888604
2019-05-10,1345.690388,1263.144874,1426.692444
2019-05-13,1348.859443,1272.015637,1436.077748
2019-05-14,1350.129965,1270.297379,1427.484066
2019-05-15,1350.70818,1272.46777,1431.502144
2019-05-16,1351.088113,1269.099967,1431.22362
2019-05-17,1352.028767,1270.393626,1437.760953
2019-05-20,1357.695543,1276.81987,1442.050604
2019-05-21,1358.65757,1282.095588,1442.627054
2019-05-22,1359.221414,1280.995849,1441.173958
2019-05-23,1360.109667,1274.381868,1441.051774
2019-05-24,1361.67708,1279.228833,1439.310106
2019-05-28,1365.28868,1281.992717,1444.337945
2019-05-29,1365.133956,1284.226976,1451.148356
2019-05-30,1365.562644,1288.784785,1442.882757
2019-05-31,1366.5861,1286.546862,1449.711126
2019-06-03,1370.517513,1286.094166,1452.38589
2019-06-04,1372.39553,1299.73275,1455.232119
2019-06-05,1374.669149,1289.853851,1453.330567
2019-06-06,1376.719606,1290.013821,1459.347943
2019-06-07,1377.781499,1299.590299,1460.728628
2019-06-10,1376.368303,1293.253221,1458.332791
2019-06-11,1376.899312,1293.412723,1457.32376
2019-06-12,1378.160602,1291.389036,1451.767297
2019-06-13,1379.329335,1298.809937,1458.668172
2019-06-14,1379.78332,1291.614295,1461.208807
2019-06-17,1380.475365,1305.2887,1456.703241
2019-06-18,1381.914427,1300.514659,1456.234626
2019-06-19,1383.295479,1304.890972,1455.257854
2019-06-20,1383.973194,1304.197947,1468.128873
2019-06-21,1383.966062,1304.993624,1460.955668
2019-06-24,1385.540326,1302.402277,1464.252307
2019-06-25,1386.578054,1307.134052,1468.633801
2019-06-26,1386.857726,1304.825759,1471.47889
2019-06-27,1386.261554,1309.564131,1466.392323
2019-06-28,1385.336513,1305.650938,1466.801032
2019-07-01,1385.583147,1304.282628,1463.496531
2019-07-02,1386.336999,1305.273156,1464.657058
2019-07-03,1387.187836,1302.88217,1466.363683
2019-07-05,1390.271222,1315.291743,1476.87251
2019-07-08,1394.360699,1318.269176,1472.860366
2019-07-09,1393.930617,1310.565114,1471.955495
2019-07-10,1393.500757,1316.930824,1479.542384
2019-07-11,1393.983979,1314.105735,1474.220815
2019-07-12,1395.587769,1317.83976,1482.830674
2019-07-15,1400.741187,1322.115942,1482.082724
2019-07-16,1401.892185,1323.365403,1476.501009
2019-07-17,1403.726313,1324.939725,1488.571088
2019-07-18,1406.522564,1328.579578,1490.234918
2019-07-19,1409.803173,1330.092683,1495.032051
2019-07-22,1417.054477,1344.196181,1498.621805
2019-07-23,1419.41966,1337.361605,1497.692871
2019-07-24,1422.504709,1347.704217,1502.132234
2019-07-25,1425.916062,1347.609665,1513.300625
2019-07-26,1428.86425,1343.673194,1507.710981
2019-07-29,1433.323263,1352.63897,1517.396038
2019-07-30,1435.00838,1350.363862,1510.819575
2019-07-31,1437.164315,1354.197615,1515.874412
2019-08-01,1439.412515,1364.257395,1520.49205
2019-08-02,1441.504178,1359.615516,1516.646823
2019-08-05,1448.557208,1364.686475,1527.227844
2019-08-06,1450.756273,1365.635587,1533.903655
2019-08-07,1451.802003,1369.508134,1527.561155
2019-08-08,1451.467928,1368.828813,1524.309067
2019-08-09,1450.357004,1369.85506,1529.027549
2019-08-12,1450.172028,1369.381499,1530.015948
2019-08-13,1450.708587,1371.580472,1529.116937
2019-08-14,1450.515681,1371.560959,1528.911322
2019-08-15,1449.759108,1376.588655,1525.002676
2019-08-16,1449.196256,1373.495345,1530.70273
2019-08-19,1451.520203,1375.050146,1529.974586
2019-08-20,1452.002771,1373.698644,1526.069608
2019-08-21,1451.940232,1374.964097,1538.537147
2019-08-22,1451.978031,1371.398984,1531.082337
2019-08-23,1452.742639,1374.791635,1529.608748
2019-08-26,1456.697054,1372.849756,1539.361291
2019-08-27,1456.832317,1376.2789,1537.499994
2019-08-28,1456.709015,1376.947449,1532.511234
2019-08-29,1457.012065,1377.48614,1533.009888
2019-08-30,1458.013278,1376.974538,1539.363394
2019-09-03,1464.140141,1381.215276,1543.686195
2019-09-04,1466.245338,1389.250262,1544.940131
2019-09-05,1468.355267,1384.941813,1544.972549
2019-09-06,1469.672732,1393.488196,1550.610602
2019-09-09,1466.664483,1386.199115,1547.91359
2019-09-10,1465.572196,1379.609436,1545.939832
2019-09-11,1465.230717,1382.744308,1544.490111
2019-09-12,1465.03212,1384.01756,1546.1489
2019-09-13,1464.164162,1382.124816,1549.465695
2019-09-16,1458.377396,1372.68901,1534.859913
2019-09-17,1457.282679,1373.45457,1545.99614
2019-09-18,1456.460256,1377.460408,1537.019316
2019-09-19,1455.168518,1374.611853,1530.010118
2019-09-20,1453.086858,1371.732105,1536.7153
2019-09-23,1447.272831,1372.233525,1527.789732
2019-09-24,1446.426611,1363.795442,1521.389122
2019-09-25,1445.290266,1361.762676,1519.7472
2019-09-26,1443.427322,1362.558209,1525.946145
2019-09-27,1441.103178,1361.5036,1518.696104
2019-09-30,1437.467618,1361.790118,1514.100574
2019-10-01,1437.616145,1352.602425,1521.770754
2019-10-02,1438.039743,1353.660476,1521.393681
2019-10-03,1438.897636,1354.370749,1521.572969
2019-10-04,1440.485079,1356.985521,1520.618201
2019-10-07,1446.509016,1367.358799,1534.898998
2019-10-08,1447.012805,1363.719419,1528.836614
2019-10-09,1447.076496,1365.814895,1526.800261
2019-10-10,1447.680914,1365.523504,1525.755278
2019-10-11,1448.828636,1373.209624,1530.642268
2019-10-14,1454.331416,1375.44169,1534.779819
2019-10-15,1455.274387,1366.254453,1529.86214
2019-10-16,1456.437319,1380.546578,1534.683138
2019-10-17,1458.408419,1379.030749,1542.569053
2019-10-18,1461.069655,1377.07316,1538.554902
2019-10-21,1466.883592,1381.661258,1551.614575
2019-10-22,1468.079833,1384.11591,1543.808968
2019-10-23,1469.836771,1388.761248,1555.282317
2019-10-24,1472.144205,1390.800783,1551.938364
2019-10-25,1474.3523,1394.463684,1562.899126
2019-10-28,1476.332831,1394.065418,1559.195908
2019-10-29,1476.744314,1398.227033,1554.974085
2019-10-30,1477.771951,1395.955419,1561.542977
2019-10-31,1479.185671,1402.459661,1565.577187
2019-11-01,1480.625941,1406.03739,1564.836515
2019-11-04,1485.9154,1399.559826,1567.6464
2019-11-05,1488.165942,1412.761132,1570.382519
2019-11-06,1489.736994,1409.908109,1565.858399
2019-11-07,1490.051864,1405.880458,1565.074982
2019-11-08,1489.292528,1409.153889,1567.727757
2019-11-11,1488.796869,1406.371569,1570.659332
2019-11-12,1489.787463,1406.948683,1575.092201
2019-11-13,1490.262313,1407.643154,1570.794149
2019-11-14,1489.952954,1406.224489,1573.000124
2019-11-15,1489.364593,1411.491462,1568.084442
2019-11-18,1490.95654,1407.769523,1566.518092
2019-11-19,1491.509788,1410.185889,1572.147081
2019-11-20,1491.260989,1409.511012,1575.411966
2019-11-21,1490.595487,1411.338001,1576.526433
2019-11-22,1490.245083,1410.71649,1565.018643
2019-11-25,1491.42478,1411.210204,1569.961971
2019-11-26,1490.735152,1411.120972,1569.803428
2019-11-27,1489.399786,1403.822242,1570.508304
2019-11-29,1487.506259,1406.170385,1567.554837
2019-12-02,1488.282157,1414.089536,1575.93599
2019-12-03,1488.949099,1406.40494,1573.154055
2019-12-04,1490.179584,1409.961778,1570.802013
2019-12-05,1491.919119,1415.318651,1574.169958
2019-12-06,1493.559758,1410.744517,1566.994406
2019-12-09,1493.274181,1414.96983,1571.061458
2019-12-10,1493.020692,1414.522948,1573.765776
2019-12-11,1493.915156,1419.242807,1575.694044
2019-12-12,1495.719904,1414.675927,1577.925585
2019-12-13,1497.617747,1420.212842,1579.402859
2019-12-16,1501.308736,1424.379281,1584.775183
2019-12-17,1503.585545,1421.580121,1586.534105
2019-12-18,1506.699522,1429.079358,1586.713441
2019-12-19,1509.931943,1428.074161,1591.158576
2019-12-20,1512.627193,1435.124065,1582.188212
2019-12-23,1519.99815,1440.013615,1602.561807
2019-12-24,1523.626282,1439.048628,1602.112603
2019-12-26,1530.196496,1451.067119,1615.450457
2019-12-27,1532.275705,1450.460677,1612.715147
2019-12-30,1538.852763,1457.074257,1624.591006
2019-12-31,1541.965424,1461.417555,1622.486197
2020-01-02,1548.146716,1464.770984,1629.562146
2020-01-03,1551.435061,1472.899919,1639.815692
2020-01-06,1561.72645,1481.562604,1644.804869
2020-01-07,1563.310313,1488.030389,1647.974492
2020-01-08,1563.730528,1485.619552,1648.646244
2020-01-09,1563.873349,1488.166208,1645.176244
2020-01-10,1564.647289,1485.997523,1646.780836
2020-01-13,1569.858296,1487.319612,1653.059214
2020-01-14,1570.453064,1483.828156,1648.789456
2020-01-15,1570.729161,1493.994204,1657.337628
2020-01-16,1571.468503,1488.03223,1651.335163
2020-01-17,1572.973802,1498.018724,1653.970405
2020-01-21,1576.948377,1502.243685,1659.921407
2020-01-22,1577.484025,1491.409372,1658.111066
2020-01-23,1578.72993,1495.082776,1657.167945
2020-01-24,1580.325638,1505.079803,1657.446417
2020-01-27,1581.53317,1505.383158,1663.961537
2020-01-28,1581.317418,1501.365271,1660.572119
2020-01-29,1581.74306,1507.032579,1668.905466
2020-01-30,1582.819347,1497.229038,1660.501967
2020-01-31,1584.182154,1494.047912,1663.997597
2020-02-03,1589.3218,1505.633676,1668.103281
2020-02-04,1591.8654,1514.538064,1667.780211
2020-02-05,1594.214876,1511.127686,1674.089432
2020-02-06,1595.600591,1514.811534,1670.485984
2020-02-07,1595.780795,1515.318798,1680.792208
2020-02-10,1596.200738,1515.838552,1676.744012
2020-02-11,1597.870808,1517.726205,1677.629827
2020-02-12,1599.462698,1511.782874,1679.891435
2020-02-13,1600.354756,1519.377954,1680.633193
2020-02-14,1600.685355,1516.129853,1687.011081
2020-02-18,1606.309715,1524.6065,1688.455471
2020-02-19,1607.528734,1524.070909,1684.012191
2020-02-20,1608.078278,1526.682881,1690.410447
2020-02-21,1608.594024,1531.100049,1687.85763
2020-02-24,1612.99486,1531.975483,1693.723968
2020-02-25,1613.840408,1533.817124,1699.50838
2020-02-26,1613.789959,1524.138517,1698.381197
2020-02-27,1613.380717,1530.770239,1692.868021
2020-02-28,1613.318081,1531.695222,1695.918817
2020-03-02,1615.931901,1533.618027,1694.635469
2020-03-03,1616.988879,1535.244586,1692.07521
2020-03-04,1618.352633,1530.428972,1701.71491
2020-03-05,1620.20075,1543.909752,1695.499869
2020-03-06,1622.182975,1540.064597,1703.886985
2020-03-09,1622.833801,1542.75677,1706.556223
2020-03-10,1621.875572,1540.006124,1704.252774
2020-03-11,1621.730847,1535.802671,1699.077841
2020-03-12,1622.616682,1539.544252,1701.848714
2020-03-13,1623.937143,1543.62476,1701.632988
2020-03-16,1625.43622,1544.899025,1705.393901
2020-03-17,1626.338318,1543.22734,1710.773064
2020-03-18,1628.221539,1556.288897,1708.154771
2020-03-19,1630.631689,1552.909736,1715.305818
2020-03-20,1632.802862,1549.071617,1716.412427
2020-03-23,1637.659235,1551.542998,1724.837475
2020-03-24,1640.427594,1557.122012,1719.735608
2020-03-25,1643.690293,1566.519912,1725.326096
2020-03-26,1646.67067,1564.17781,1728.96869
2020-03-27,1648.888161,1566.663638,1732.979103
2020-03-30,1654.872708,1571.567333,1736.307144
2020-03-31,1658.01795,1570.124198,1733.776794
2020-04-01,1661.426712,1573.220036,1738.787351
2020-04-02,1664.833146,1580.229429,1746.195042
2020-04-03,1668.366424,1587.654849,1751.339505
2020-04-06,1680.412877,1595.717608,1759.825907
2020-04-07,1683.162894,1590.856752,1759.807578
2020-04-08,1684.517058,1603.788557,1759.081673
2020-04-09,1685.044288,1610.428027,1763.111912
2020-04-13,1690.796654,1605.37507,1766.058905
2020-04-14,1692.645273,1609.514443,1772.874871
2020-04-15,1693.711027,1613.044753,1777.171606
2020-04-16,1694.735641,1616.910416,1775.293049
2020-04-17,1696.338594,1616.8174,1778.057228
2020-04-20,1701.413717,1623.088491,1782.175545
2020-04-21,1701.71581,1616.880236,1777.633681
2020-04-22,1701.903013,1624.655851,1775.114405
2020-04-23,1702.624075,1621.00245,1784.461702
2020-04-24,1703.899975,1618.781361,1784.736979
2020-04-27,1705.206706,1621.037965,1789.901415
2020-04-28,1704.551236,1623.67366,1793.860905
2020-04-29,1704.338234,1630.447246,1789.056742
2020-04-30,1704.879853,1624.030963,1783.913477
2020-05-01,1705.957768,1627.952513,1784.349317
2020-05-04,1710.496279,1631.109858,1791.842377
2020-05-05,1712.974217,1635.114445,1795.264958
2020-05-06,1715.711252,1629.573167,1793.16635
2020-05-07,1717.929034,1636.13276,1800.225771
2020-05-08,1719.044469,1647.170688,1801.304592
2020-05-11,1720.343534,1643.30768,1803.566008
2020-05-12,1722.353899,1643.965377,1800.886173
2020-05-13,1724.774243,1642.687672,1809.151399
2020-05-14,1726.771943,1645.479448,1805.164127
2020-05-15,1728.067225,1652.012065,1809.988117
2020-05-18,1733.262121,1649.450618,1815.340626
2020-05-19,1736.091629,1658.98494,1812.488442
2020-05-20,1738.500684,1655.830343,1816.505848
2020-05-21,1740.129727,1655.292548,1818.538461
2020-05-22,1741.355835,1661.774092,1821.86102
2020-05-26,1749.734712,1668.416607,1827.307301
2020-05-27,1750.890729,1668.203597,1832.423223
2020-05-28,1751.369033,1675.812664,1830.114238
2020-05-29,1751.877914,1671.183779,1833.05091
2020-06-01,1756.602892,1678.336229,1839.739155
2020-06-02,1758.540385,1679.01566,1833.169209
2020-06-03,1760.642312,1676.141135,1846.72228
2020-06-04,1763.208847,1684.185673,1847.662972
2020-06-05,1766.174117,1689.890107,1841.956925
2020-06-08,1771.207502,1689.315088,1847.132889
2020-06-09,1771.099039,1686.71477,1853.794166
2020-06-10,1771.349613,1685.971729,1847.455154
2020-06-11,1772.573077,1693.114361,1851.158545
2020-06-12,1774.523859,1694.990045,1851.27501
2020-06-15,1778.068106,1703.93359,1859.596453
2020-06-16,1778.770045,1702.208437,1856.868178
2020-06-17,1780.224081,1699.798193,1862.253369
2020-06-18,1782.327055,1699.025728,1866.332409
2020-06-19,1784.368398,1703.17257,1868.963585
2020-06-22,1786.953504,1708.419148,1866.359505
2020-06-23,1788.134356,1710.495027,1868.062605
2020-06-24,1789.894309,1707.686011,1876.647125
2020-06-25,1791.593179,1705.346865,1872.140483
2020-06-26,1792.539077,1717.00752,1869.425108
2020-06-29,1792.523636,1714.891107,1868.874372
2020-06-30,1793.379852,1709.127712,1869.792176
2020-07-01,1794.721063,1715.929556,1880.456732
2020-07-02,1796.199097,1713.511253,1877.549575
2020-07-06,1805.227986,1720.92651,1882.220162
2020-07-07,1807.563913,1728.640465,1885.397715
2020-07-08,1808.822372,1729.505195,1885.38931
2020-07-09,1809.19451,1730.855698,1896.115729
2020-07-10,1809.573218,1735.619737,1890.610799
2020-07-13,1816.218682,1735.063342,1896.043656
2020-07-14,1818.583361,1742.061251,1902.991911
2020-07-15,1820.364258,1739.847166,1903.675709
2020-07-16,1822.058963,1746.672565,1899.153746
2020-07-17,1824.426699,1738.38565,1905.899738
2020-07-20,1834.998219,1751.785625,1918.443739
2020-07-21,1837.768922,1751.296738,1920.342936
2020-07-22,1840.203298,1762.795784,1925.195691
2020-07-23,1843.004813,1765.041266,1918.765648
2020-07-24,1846.506998,1774.201307,1927.691767
2020-07-27,1856.002496,1772.093999,1938.664261
2020-07-28,1857.607923,1775.836813,1938.414108
2020-07-29,1859.145997,1778.208899,1939.017901
2020-07-30,1861.152305,1782.197607,1945.349443
2020-07-31,1863.620117,1783.603061,1942.35876
2020-08-03,1870.952306,1794.246882,1957.461828
2020-08-04,1873.627977,1790.630798,1958.485502
2020-08-05,1876.529247,1792.805942,1956.16812
2020-08-06,1879.04274,1800.203865,1962.474973
2020-08-07,1880.412793,1802.144647,1962.179804
2020-08-10,1879.152095,1794.072721,1963.628809
2020-08-11,1879.546072,1799.327289,1954.376392
2020-08-12,1880.617664,1802.261859,1958.488017
2020-08-13,1881.571268,1796.172115,1958.182337
2020-08-14,1881.812486,1797.36886,1958.131634
2020-08-17,1882.149041,1797.247498,1960.897279
2020-08-18,1883.64445,1798.091444,1962.220995
2020-08-19,1885.202282,1804.314461,1961.720203
2020-08-20,1886.191142,1806.324714,1966.041028
2020-08-21,1886.638704,1804.587395,1972.09235
2020-08-24,1890.450581,1808.431545,1974.617362
2020-08-25,1892.501395,1811.591222,1967.497823
2020-08-26,1893.901729,1812.880605,1971.950306
2020-08-27,1894.510155,1803.730981,1978.272841
2020-08-28,1894.84523,1810.890809,1964.788931
2020-08-31,1898.862802,1822.710523,1978.960929
2020-09-01,1900.742463,1822.304406,1981.446839
2020-09-02,1902.585812,1817.787575,1982.81052
2020-09-03,1904.653951,1824.056664,1987.8272
2020-09-04,1907.09286,1827.248928,1985.737217
2020-09-08,1910.360994,1820.215229,1987.652466
2020-09-09,1909.000708,1833.326814,1992.606727
2020-09-10,1908.189119,1829.445495,1986.476186
